
15,10,NA,0.91,0.78,1.0,0.811515151515,0.99,0.764242424242,1.0,0.12202020202,1.0,0.823636363636,1.0,0.691919191919,0.92,0.686060606061,0.98,0.695555555556,1.0,0.8347474747474748,1.0,0.1675757575757576
15,500,NA,0.9778,0.9606,1.0,0.9678,0.9308,0.9106,1.0,0.8822,0.975,0.928,0.8594,0.8442,0.9996,0.9578,0.9994,0.9396,0.9972,0.9616,1.0,0.9618
15,800,NA,0.977875,0.975,1.0,0.974,0.927875,0.9145,0.996375,0.9075,0.965625,0.9285,0.856,0.851,0.9995,0.9655,0.999625,0.9585,0.996,0.965,1.0,0.97
30,10,NA,0.98,0.808686868687,1.0,0.773636363636,0.99,0.819797979798,1.0,0.148383838384,1.0,0.811111111111,1.0,0.558888888889,1.0,0.75797979798,1.0,0.682121212121,1.0,0.8346464646464646,1.0,0.1705050505050505
30,500,NA,0.9782,0.963,1.0,0.9684,0.974,0.8904,1.0,0.1424,1.0,0.9274,0.8632,0.8482,1.0,0.9512,0.9994,0.9426,1.0,0.9584,0.9964,0.2258
30,800,NA,0.979125,0.9725,1.0,0.9715,0.95625,0.909,1.0,0.178,0.997625,0.934,0.8615,0.852,0.999875,0.967,0.999,0.9545,0.999625,0.9645,0.996,0.24
